id,Isolate,Species,Cohort,Region,Country,Year,Description,sample_accession_number,Classification,Cluster,sul2,aph(3'')-Ib,aph(6)-Id,tet(B),catA2,aph(6)-Id*,aph(3'')-Ib*,blaBRO-1,blaBRO-2,blaBRO-1*,blaBRO-1^,blaBRO-2*,AG261,AB778,AC411
SAMEA4620673_fa,SAMEA4620673,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4620673,Seroresistant,Seroresistant_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621478_fa,SAMEA4621478,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621478,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620972_fa,SAMEA4620972,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620972,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621182_fa,SAMEA4621182,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621182,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620974_fa,SAMEA4620974,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620974,Seroresistant,Seroresistant_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620675_fa,SAMEA4620675,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4620675,Seroresistant,Seroresistant_43,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621307_fa,SAMEA4621307,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621307,Seroresistant,Seroresistant_48,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620320_fa,SAMEA4620320,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620320,Seroresistant,Seroresistant_48,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622572_fa,SAMEA4622572,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622572,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620920_fa,SAMEA4620920,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620920,Serosensitive,Serosensitive_38,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622146_fa,SAMEA4622146,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622146,Serosensitive,Serosensitive_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621409_fa,SAMEA4621409,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621409,Serosensitive,Serosensitive_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621569_fa,SAMEA4621569,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621569,Seroresistant,Seroresistant_7,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620566_fa,SAMEA4620566,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620566,Seroresistant,Seroresistant_7,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620328_fa,SAMEA4620328,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620328,Seroresistant,Seroresistant_24,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620343_fa,SAMEA4620343,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620343,Seroresistant,Seroresistant_24,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620421_fa,SAMEA4620421,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620421,Seroresistant,Seroresistant_24,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620460_fa,SAMEA4620460,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620460,Seroresistant,Seroresistant_24,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622145_fa,SAMEA4622145,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622145,Seroresistant,Seroresistant_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621686_fa,SAMEA4621686,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621686,Seroresistant,Seroresistant_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622494_fa,SAMEA4622494,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622494,Seroresistant,Seroresistant_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620577_fa,SAMEA4620577,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4620577,Seroresistant,Seroresistant_81,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621782_fa,SAMEA4621782,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4621782,Seroresistant,Seroresistant_13,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621641_fa,SAMEA4621641,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621641,Seroresistant,Seroresistant_71,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620278_fa,SAMEA4620278,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620278,Seroresistant,Seroresistant_25,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621266_fa,SAMEA4621266,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621266,Seroresistant,Seroresistant_33,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622021_fa,SAMEA4622021,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622021,Seroresistant,Seroresistant_33,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621511_fa,SAMEA4621511,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621511,Seroresistant,Seroresistant_52,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620356_fa,SAMEA4620356,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620356,Seroresistant,Seroresistant_52,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620384_fa,SAMEA4620384,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620384,Seroresistant,Seroresistant_52,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621954_fa,SAMEA4621954,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621954,Seroresistant,Seroresistant_52,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620426_fa,SAMEA4620426,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620426,Seroresistant,Seroresistant_165,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621825_fa,SAMEA4621825,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621825,Serosensitive,Serosensitive_34,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent
SAMEA4620929_fa,SAMEA4620929,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620929,Seroresistant,Seroresistant_32,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622826_fa,SAMEA4622826,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622826,Serosensitive,Serosensitive_34,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent
SAMEA4622390_fa,SAMEA4622390,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622390,Seroresistant,Seroresistant_63,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621006_fa,SAMEA4621006,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621006,Seroresistant,Seroresistant_1,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621330_fa,SAMEA4621330,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4621330,Serosensitive,Serosensitive_6,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621435_fa,SAMEA4621435,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4621435,Seroresistant,Seroresistant_53,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622674_fa,SAMEA4622674,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622674,Seroresistant,Seroresistant_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621462_fa,SAMEA4621462,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621462,Seroresistant,Seroresistant_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620973_fa,SAMEA4620973,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620973,Seroresistant,Seroresistant_45,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622104_fa,SAMEA4622104,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622104,Seroresistant,Seroresistant_37,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620449_fa,SAMEA4620449,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620449,Serosensitive,Serosensitive_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620543_fa,SAMEA4620543,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620543,Serosensitive,Serosensitive_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620503_fa,SAMEA4620503,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620503,Serosensitive,Serosensitive_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622277_fa,SAMEA4622277,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622277,Seroresistant,Seroresistant_16,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622706_fa,SAMEA4622706,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622706,Seroresistant,Seroresistant_16,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622912_fa,SAMEA4622912,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4622912,Seroresistant,Seroresistant_63,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622910_fa,SAMEA4622910,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622910,Seroresistant,Seroresistant_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621588_fa,SAMEA4621588,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621588,Seroresistant,Seroresistant_22,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621384_fa,SAMEA4621384,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621384,Seroresistant,Seroresistant_220,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621559_fa,SAMEA4621559,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621559,Seroresistant,Seroresistant_83,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA4620440_fa,SAMEA4620440,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620440,Seroresistant,Seroresistant_83,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA4621205_fa,SAMEA4621205,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621205,Seroresistant,Seroresistant_83,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA4621974_fa,SAMEA4621974,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621974,Seroresistant,Seroresistant_83,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA4622086_fa,SAMEA4622086,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622086,Seroresistant,Seroresistant_83,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA4621207_fa,SAMEA4621207,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621207,Serosensitive,Serosensitive_7,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620535_fa,SAMEA4620535,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4620535,Serosensitive,Serosensitive_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622744_fa,SAMEA4622744,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4622744,Serosensitive,Serosensitive_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621915_fa,SAMEA4621915,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4621915,Serosensitive,Serosensitive_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621134_fa,SAMEA4621134,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2014,Single isolate,SAMEA4621134,Seroresistant,Seroresistant_2,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent
SAMEA4621371_fa,SAMEA4621371,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621371,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620836_fa,SAMEA4620836,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620836,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622172_fa,SAMEA4622172,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622172,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622802_fa,SAMEA4622802,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622802,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622339_fa,SAMEA4622339,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622339,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620346_fa,SAMEA4620346,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620346,Seroresistant,Seroresistant_87,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620373_fa,SAMEA4620373,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620373,Seroresistant,Seroresistant_3,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622467_fa,SAMEA4622467,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622467,Seroresistant,Seroresistant_7,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622644_fa,SAMEA4622644,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622644,Seroresistant,Seroresistant_7,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620448_fa,SAMEA4620448,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620448,Seroresistant,Seroresistant_48,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622825_fa,SAMEA4622825,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622825,Seroresistant,Seroresistant_103,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4621744_fa,SAMEA4621744,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4621744,Seroresistant,Seroresistant_30,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA4620730_fa,SAMEA4620730,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620730,Seroresistant,Seroresistant_30,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA4620575_fa,SAMEA4620575,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620575,Seroresistant,Seroresistant_30,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Present,Absent,Absent
SAMEA4622322_fa,SAMEA4622322,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4622322,Seroresistant,Seroresistant_90,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620524_fa,SAMEA4620524,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620524,Seroresistant,Seroresistant_26,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4622540_fa,SAMEA4622540,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2015,Single isolate,SAMEA4622540,Seroresistant,Seroresistant_153,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
SAMEA4620659_fa,SAMEA4620659,Moraxella catarrhalis,Drakenstein,Drakenstein,South Africa,2013,Single isolate,SAMEA4620659,Seroresistant,Seroresistant_45,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Present,Absent,Absent,Absent,Absent,Absent,Absent,Absent
