Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N75	L50	L75	# Ns per 100 kbp
SAMEA4620313.assembly	20	12	8	7	5	5	1850190	1846987	1840521	1834787	1805571	1805571	15	656979	1848882	41.57	455496	348113	2	3	0.00
SAMEA4620784.assembly	40	18	10	6	6	6	1892078	1883141	1864178	1840091	1840091	1840091	26	656447	1888519	41.48	471830	357542	2	3	0.00
SAMEA4620293.assembly	26	16	7	6	6	6	1889112	1884815	1860785	1855053	1855053	1855053	19	684868	1887069	41.62	406391	353363	2	3	0.00
SAMEA4620730.assembly	35	18	10	9	9	7	1972403	1967528	1945689	1939955	1939955	1864443	21	470035	1969750	41.37	285331	220003	3	5	0.00
SAMEA4620673.assembly	37	17	10	9	7	7	1929725	1921220	1903390	1897657	1871787	1871787	23	460869	1925804	41.46	348457	222264	3	5	0.00
SAMEA4620674.assembly	12	10	8	7	6	6	1826106	1825583	1823002	1817269	1800873	1800873	10	1115834	1825583	41.69	1115834	214971	1	3	0.00
SAMEA4620661.assembly	33	19	6	5	5	5	1878915	1874227	1841946	1836212	1836212	1836212	22	680857	1876251	41.62	460123	346261	2	3	0.00
SAMEA4619739.assembly	36	25	13	12	9	9	1917047	1912554	1881490	1875769	1822946	1822946	28	427513	1914731	41.66	220834	169570	3	6	0.00
SAMEA4620301.assembly	16	11	7	6	6	6	1873178	1872113	1859426	1853896	1853896	1853896	11	682570	1872113	41.67	409897	352958	2	3	0.00
SAMEA4620550.assembly	26	19	15	13	12	12	1836717	1834300	1821485	1808444	1792058	1792058	20	418171	1835153	41.67	220938	98999	3	6	0.00
SAMEA4620729.assembly	44	25	15	12	10	7	1968555	1962553	1942638	1923217	1887680	1771189	28	636400	1964928	41.44	356663	209569	2	4	0.00
SAMEA4620782.assembly	28	18	14	11	10	7	1907326	1903698	1889068	1868295	1851903	1771762	21	439249	1905722	41.45	285334	210837	3	5	0.00
SAMEA4620280.assembly	28	16	10	8	8	7	1951670	1947403	1933069	1920907	1920907	1881130	17	484493	1948328	41.48	346752	228092	3	4	0.00
SAMEA4620591.assembly	13	10	9	8	8	6	1932672	1931495	1930211	1924477	1924477	1860979	11	695079	1932246	41.53	391353	230492	2	4	0.00
SAMEA4620667.assembly	40	18	9	8	8	7	1898988	1892698	1872113	1866380	1866380	1830893	21	656864	1895287	41.52	462052	177416	2	4	0.00
SAMEA4620316.assembly	24	13	7	6	6	6	1864395	1860183	1846151	1840418	1840418	1840418	16	455544	1862426	41.68	346501	239906	3	4	0.00
SAMEA4620731.assembly	24	13	8	7	7	6	1887553	1884052	1871799	1866066	1866066	1839183	15	695378	1885269	41.68	346102	219930	2	4	0.00
SAMEA4620786.assembly	37	16	8	5	5	5	1893048	1884344	1865383	1849086	1849086	1849086	24	656449	1889722	41.48	471854	357542	2	3	0.00
SAMEA4620783.assembly	30	16	8	6	5	5	1941144	1934847	1916287	1901986	1880897	1880897	21	721197	1938776	41.36	460278	354966	2	3	0.00
SAMEA4620787.assembly	25	14	8	7	7	7	1864385	1860173	1846145	1840412	1840412	1840412	17	440771	1862416	41.68	346501	239959	3	4	0.00
SAMEA4620304.assembly	8	7	6	5	5	4	1860291	1860009	1858702	1852969	1852969	1813267	7	1121615	1860009	41.64	1121615	347345	1	2	0.00
SAMEA4620343.assembly	18	11	10	9	9	9	1910822	1908379	1907061	1901328	1901328	1901328	13	486421	1909777	41.47	232175	186609	3	5	0.00
SAMEA4620793.assembly	46	23	12	10	10	9	1948186	1941817	1915652	1901869	1901869	1866288	25	463154	1943331	41.48	242802	172200	3	6	0.00
SAMEA4620789.assembly	19	14	6	5	5	5	1865462	1863453	1844561	1838840	1838840	1838840	15	674328	1864017	41.68	460814	348869	2	3	0.00
SAMEA4620780.assembly	29	13	8	7	6	6	1897404	1893457	1879394	1873660	1850739	1850739	14	687945	1894016	41.52	403741	348170	2	3	0.00
SAMEA4620741.assembly	18	15	11	10	9	8	1878300	1877673	1864830	1859097	1834524	1794705	15	684836	1877673	41.72	285207	220940	2	4	0.00
SAMEA4620279.assembly	24	13	7	5	5	5	1843585	1838230	1826745	1812987	1812987	1812987	19	644297	1842191	41.55	465201	358003	2	3	0.00
SAMEA4620798.assembly	13	10	6	5	5	5	1859701	1858937	1846446	1840775	1840775	1840775	10	686798	1858937	41.69	453879	347278	2	3	0.00
SAMEA4620346.assembly	16	13	9	8	7	6	1832036	1831377	1818970	1813237	1789084	1761294	13	656160	1831377	41.66	413793	209809	2	4	0.00
SAMEA4620802.assembly	24	16	11	8	7	5	1956499	1953050	1939683	1916722	1898957	1825104	20	779370	1955691	41.41	378066	310958	2	3	0.00
SAMEA4620852.assembly	18	12	8	6	5	5	1927740	1925706	1915213	1900099	1884956	1884956	14	731349	1926991	41.60	459501	346183	2	3	0.00
SAMEA4620838.assembly	38	19	12	9	7	7	1928841	1922063	1906933	1882995	1860146	1860146	24	459677	1925553	41.61	346181	210927	3	5	0.00
SAMEA4620299.assembly	48	20	12	10	9	8	1988380	1978818	1957103	1943581	1927154	1887330	27	495000	1983625	41.29	287837	167669	3	5	0.00
SAMEA4620339.assembly	11	9	8	7	7	6	1931976	1930944	1929660	1923926	1923926	1884149	10	654817	1931695	41.45	455120	349526	2	3	0.00
SAMEA4620833.assembly	23	14	7	6	5	5	1881575	1879341	1860313	1854618	1830474	1830474	15	695672	1879905	41.61	430638	347338	2	3	0.00
SAMEA4620321.assembly	37	17	9	7	7	7	1882054	1877668	1857669	1843422	1843422	1843422	18	457475	1878227	41.59	348189	228009	3	4	0.00
SAMEA4620310.assembly	26	16	7	6	6	6	1889484	1885187	1861157	1855425	1855425	1855425	19	685288	1887441	41.62	406379	353363	2	3	0.00
SAMEA4620834.assembly	26	12	7	6	6	5	1933433	1927891	1913235	1907502	1907502	1876977	15	716635	1930057	41.48	450368	353544	2	3	0.00
SAMEA4620785.assembly	12	10	6	5	5	5	1843177	1842676	1829060	1823326	1823326	1823326	10	655987	1842676	41.66	461859	347863	2	3	0.00
SAMEA4620794.assembly	13	10	6	5	5	5	1859875	1859111	1846620	1840949	1840949	1840949	10	686963	1859111	41.69	453895	347278	2	3	0.00
SAMEA4620848.assembly	40	16	9	7	7	7	1927452	1919607	1901301	1887955	1887955	1887955	19	462910	1922216	41.48	346376	209843	3	4	0.00
SAMEA4620795.assembly	39	18	11	8	7	6	2020664	2013180	1993987	1974364	1951998	1908709	22	480798	2016218	41.29	361723	313637	3	4	0.00
SAMEA4620835.assembly	26	14	9	7	6	6	1863356	1859366	1845477	1833328	1808994	1808994	15	450066	1860291	41.60	345894	227789	3	4	0.00
SAMEA4620850.assembly	29	16	10	8	7	6	1920701	1916951	1898835	1884472	1863382	1837896	17	462140	1917702	41.45	355088	229301	3	4	0.00
SAMEA4620318.assembly	57	21	13	12	11	9	1977967	1968584	1953076	1947341	1924260	1852025	24	459928	1970698	41.46	354198	158317	3	5	0.00
SAMEA4620858.assembly	25	14	8	7	6	5	1957465	1953927	1935310	1929649	1905094	1870417	16	720285	1955380	41.38	441361	348207	2	3	0.00
SAMEA4620334.assembly	34	22	13	11	11	8	1981842	1977864	1956648	1942676	1942676	1850264	24	455855	1979301	41.45	291001	183443	3	5	0.00
SAMEA4620368.assembly	77	32	16	14	10	9	1963197	1946231	1906665	1891251	1835131	1799799	42	358983	1954203	41.37	222219	179124	4	6	0.00
SAMEA4620840.assembly	40	18	10	8	6	6	1890845	1882192	1861168	1847765	1808023	1808023	22	655194	1885608	41.52	456380	229478	2	4	0.00
SAMEA4620350.assembly	52	23	19	12	10	9	2073082	2059915	2045633	1996305	1973055	1926392	34	423565	2068174	41.28	237545	172544	4	6	0.00
SAMEA4620842.assembly	14	10	7	6	6	6	1887578	1886500	1874217	1868485	1868485	1868485	10	465633	1886500	41.66	353318	229146	3	4	0.00
SAMEA4620338.assembly	19	13	9	9	9	9	1911003	1908526	1897934	1897934	1897934	1897934	16	487164	1910478	41.47	228077	186609	3	5	0.00
SAMEA4620841.assembly	16	11	7	6	6	6	1873169	1872104	1859417	1853887	1853887	1853887	11	682570	1872104	41.67	409887	352958	2	3	0.00
SAMEA4622873.assembly	36	19	12	9	9	8	1903456	1896838	1880907	1860606	1860606	1824286	23	454750	1899863	41.48	348159	138046	3	5	0.00
SAMEA4620354.assembly	33	22	12	10	10	8	1972758	1969032	1945156	1931595	1931595	1847427	24	611215	1970643	41.43	260550	158595	3	5	0.00
SAMEA4620348.assembly	24	17	10	8	7	7	1859707	1856596	1835968	1825131	1808708	1808708	19	500767	1858074	41.62	453238	210813	2	4	0.00
SAMEA4620851.assembly	28	16	10	8	6	6	1890357	1886381	1870790	1855353	1808841	1808841	18	659895	1887777	41.53	349822	229966	2	4	0.00
SAMEA4620320.assembly	31	15	8	5	5	5	1900504	1893657	1878855	1861398	1861398	1861398	20	686523	1897448	41.61	473159	356134	2	3	0.00
SAMEA4620332.assembly	39	17	14	9	8	5	1978989	1970262	1961704	1926158	1908353	1809706	23	678485	1974677	41.47	416913	222549	2	4	0.00
SAMEA4620843.assembly	12	9	6	5	5	5	1837396	1837023	1826993	1821260	1821260	1821260	9	646345	1837023	41.68	468249	348875	2	3	0.00
SAMEA4620881.assembly	44	19	11	9	8	7	1921933	1912574	1891932	1878410	1861983	1822159	27	656679	1917970	41.48	472306	169249	2	4	0.00
SAMEA4620357.assembly	43	15	8	5	5	5	1894032	1882976	1866359	1847929	1847929	1847929	25	655414	1890025	41.47	471754	357659	2	3	0.00
SAMEA4620859.assembly	28	18	9	8	6	6	1879919	1876658	1857283	1851549	1822191	1822191	20	678403	1878040	41.59	457649	278489	2	3	0.00
SAMEA4620359.assembly	25	16	9	7	6	5	1899053	1895209	1877131	1862830	1838226	1811475	19	658022	1897614	41.45	457042	348848	2	3	0.00
SAMEA4622830.assembly	11	7	5	4	4	4	1886915	1885692	1882965	1877232	1877232	1877232	8	1172522	1886240	41.44	1172522	356507	1	2	0.00
SAMEA4620356.assembly	15	11	7	6	6	6	1907455	1906378	1890505	1885004	1885004	1885004	11	489299	1906378	41.42	349170	227619	3	4	0.00
SAMEA4622845.assembly	17	11	9	8	7	6	1847359	1845919	1843337	1837604	1821207	1796006	11	831839	1845919	41.63	280877	277358	2	3	0.00
SAMEA4622805.assembly	41	20	12	10	9	8	1928454	1919757	1898398	1884828	1869241	1835113	26	439153	1924341	41.47	348457	158367	3	5	0.00
SAMEA4622810.assembly	27	15	7	6	5	5	1880642	1876107	1856733	1850999	1833735	1833735	19	680257	1878813	41.55	460803	348109	2	3	0.00
SAMEA4622864.assembly	39	17	9	6	6	6	1893009	1884032	1865071	1848774	1848774	1848774	25	656449	1889410	41.48	471815	229632	2	4	0.00
SAMEA4620384.assembly	17	13	9	8	8	7	1907407	1906330	1890457	1884956	1884956	1839933	13	489299	1906330	41.42	301827	219877	3	5	0.00
SAMEA4620867.assembly	15	10	9	8	8	8	1912126	1910203	1908929	1903196	1903196	1903196	12	347910	1911601	41.47	313870	186653	3	6	0.00
SAMEA4622880.assembly	10	8	6	5	5	4	1809441	1809018	1805667	1799934	1799934	1774084	8	1082308	1809018	41.70	1082308	347434	1	2	0.00
SAMEA4620371.assembly	36	17	9	6	6	5	1937060	1929533	1910019	1889273	1889273	1849449	23	656515	1933773	41.41	471156	357700	2	3	0.00
SAMEA4620839.assembly	23	12	8	6	6	6	1903812	1899777	1889050	1877653	1877653	1877653	14	656837	1901174	41.47	448995	349565	2	3	0.00
SAMEA4622869.assembly	7	6	5	4	4	4	1818205	1817924	1816617	1810947	1810947	1810947	6	1119528	1817924	41.70	1119528	347131	1	2	0.00
SAMEA4620370.assembly	44	18	10	7	6	6	1893249	1882216	1863975	1846177	1829645	1829645	30	655437	1890029	41.46	471539	229986	2	4	0.00
SAMEA4620377.assembly	33	21	11	9	9	9	1925511	1920478	1897301	1885790	1885790	1885790	26	459570	1923833	41.63	278752	171457	3	5	0.00
SAMEA4622859.assembly	32	16	8	7	6	6	1927120	1920673	1901488	1895755	1879061	1879061	20	715070	1923963	41.46	404217	348124	2	3	0.00
SAMEA4622937.assembly	35	19	12	9	8	7	1963958	1959054	1942146	1920520	1900273	1864675	22	714696	1961471	41.35	446609	169176	2	4	0.00
SAMEA4622827.assembly	28	17	12	10	9	9	1925278	1921284	1906964	1892173	1875779	1875779	20	478199	1923463	41.48	229298	188774	3	6	0.00
SAMEA4620847.assembly	25	19	9	8	8	6	1974691	1972690	1949150	1943781	1943781	1859587	20	611188	1973317	41.44	445369	222938	2	4	0.00
SAMEA4622044.assembly	14	12	9	8	7	6	1883945	1883350	1870735	1865003	1840912	1810838	12	461175	1883350	41.67	353017	231672	3	4	0.00
SAMEA4622877.assembly	34	16	8	8	7	7	2001734	1995105	1973290	1973290	1952007	1952007	21	457260	1998424	41.27	339680	218784	3	5	0.00
SAMEA4622952.assembly	39	20	10	8	7	6	1872235	1866343	1845936	1834177	1809601	1781560	23	443356	1868297	41.64	345855	239237	3	4	0.00
SAMEA4622875.assembly	53	27	12	9	9	7	2037649	2029246	1998902	1982599	1982599	1899050	33	463366	2033530	41.21	348235	264005	3	4	0.00
SAMEA4622811.assembly	32	15	10	9	6	6	1882065	1875864	1869395	1863760	1807185	1807185	18	653239	1878371	41.51	457185	229826	2	4	0.00
SAMEA4620379.assembly	14	10	9	8	7	7	1826016	1824848	1822511	1816778	1792118	1792118	10	690712	1824848	41.70	347779	158361	2	4	0.00
SAMEA4620369.assembly	15	10	9	8	8	8	1891439	1889657	1887633	1881899	1881899	1881899	11	454985	1890408	41.50	349800	227639	3	4	0.00
SAMEA4622860.assembly	17	11	9	7	6	6	1840628	1838445	1833877	1820321	1808232	1808232	13	664057	1839913	41.62	450971	347392	2	3	0.00
SAMEA4623234.assembly	15	11	7	6	6	6	1903336	1902471	1891076	1885343	1885343	1885343	11	719099	1902471	41.56	460441	348162	2	3	0.00
SAMEA4623072.assembly	29	17	7	6	6	5	1914656	1911927	1887549	1881815	1881815	1846330	18	678067	1912499	41.46	464974	348322	2	3	0.00
SAMEA4620860.assembly	35	20	10	8	6	5	1978082	1973091	1952874	1939097	1903075	1872656	24	831379	1975409	41.38	378139	310927	2	3	0.00
SAMEA4622908.assembly	35	18	14	11	11	9	2036098	2029564	2024764	2003733	2003733	1929148	23	423565	2033264	41.35	238184	172124	4	6	0.00
SAMEA4622898.assembly	22	15	6	5	5	5	1905117	1903459	1878902	1873168	1873168	1873168	16	704716	1904103	41.48	465799	348322	2	3	0.00
SAMEA4623022.assembly	61	23	11	10	7	7	1898264	1887835	1859389	1851600	1794962	1794962	27	431696	1890920	41.46	356414	231358	3	4	0.00
SAMEA4620391.assembly	39	17	9	6	6	6	1893052	1884075	1865114	1848817	1848817	1848817	25	656448	1889453	41.48	471859	229632	2	4	0.00
SAMEA4620361.assembly	27	13	7	6	5	5	1897958	1891765	1878176	1872443	1854064	1854064	19	656430	1896112	41.46	476995	357580	2	3	0.00
SAMEA4622987.assembly	39	29	17	12	9	7	2015294	2010075	1985371	1955157	1907855	1825285	34	657849	2013703	41.33	285414	142710	3	5	0.00
SAMEA4622825.assembly	22	15	6	5	5	5	1915709	1914051	1889494	1883760	1883760	1883760	16	715553	1914695	41.46	465608	348262	2	3	0.00
SAMEA4622060.assembly	16	13	6	5	5	5	1885779	1884629	1865221	1859489	1859489	1859489	14	691604	1885331	41.64	461819	352712	2	3	0.00
SAMEA4621686.assembly	36	16	12	11	9	9	1928975	1922059	1908794	1903061	1870037	1870037	20	452438	1925087	41.49	244098	167360	3	6	0.00
SAMEA4623009.assembly	24	15	10	9	8	8	1938159	1934451	1921268	1915535	1899112	1899112	18	743349	1936775	41.44	463330	173908	2	4	0.00
SAMEA4623010.assembly	12	9	9	8	7	6	1925453	1923989	1923989	1918559	1898818	1851185	10	657510	1924850	41.46	377867	223910	2	4	0.00
SAMEA4622883.assembly	7	6	5	4	4	4	1820541	1820259	1818951	1813218	1813218	1813218	6	1121557	1820259	41.69	1121557	347346	1	2	0.00
SAMEA4622978.assembly	28	15	9	7	7	5	1934688	1928694	1915589	1901881	1901881	1822737	19	656366	1932207	41.43	460772	348307	2	3	0.00
SAMEA4622911.assembly	33	18	12	11	8	8	1925268	1920268	1906775	1901042	1853605	1853605	20	457927	1921726	41.52	243904	193484	3	5	0.00
SAMEA4622917.assembly	25	14	7	6	6	5	1885831	1881740	1866028	1860309	1860309	1822932	16	651836	1883618	41.56	454495	347768	2	3	0.00
SAMEA4620972.assembly	43	18	10	8	7	7	1877433	1868074	1847432	1833910	1817483	1817483	26	652560	1873470	41.54	471798	287901	2	3	0.00
SAMEA4621697.assembly	30	21	11	10	10	8	1972906	1969361	1945486	1940057	1940057	1855896	23	611215	1970972	41.43	260551	162502	3	5	0.00
SAMEA4622819.assembly	38	20	11	10	9	8	1925408	1918010	1895300	1889567	1872873	1831274	25	481379	1921863	41.48	348124	228089	3	4	0.00
SAMEA4620433.assembly	23	13	9	8	8	7	1908952	1905594	1888911	1883177	1883177	1850438	15	454251	1906956	41.59	348388	268164	3	4	0.00
SAMEA4621699.assembly	10	7	7	6	6	6	1887229	1885798	1885798	1880065	1880065	1880065	8	663192	1886769	41.67	345755	222851	2	4	0.00
SAMEA4622924.assembly	25	14	7	6	6	5	1885819	1881728	1866016	1860297	1860297	1822920	16	651836	1883606	41.56	454470	347769	2	3	0.00
SAMEA4620405.assembly	34	20	8	7	7	7	1877981	1872864	1841752	1836018	1836018	1836018	24	459671	1875451	41.62	346248	227890	3	4	0.00
SAMEA4622903.assembly	8	7	6	5	5	4	1860273	1859991	1858684	1852951	1852951	1813249	7	1121597	1859991	41.64	1121597	347345	1	2	0.00
SAMEA4622048.assembly	20	14	11	10	9	9	1891233	1888681	1882223	1876489	1866017	1866017	16	454995	1890285	41.50	297739	166723	3	5	0.00
SAMEA4620376.assembly	70	40	27	26	22	14	1925838	1912714	1877300	1871770	1801748	1547057	51	280363	1921779	41.65	102529	61361	7	12	0.00
SAMEA4622884.assembly	32	16	8	7	6	6	1927250	1920798	1901622	1895889	1879195	1879195	20	715295	1924088	41.47	404162	348116	2	3	0.00
SAMEA4622052.assembly	16	12	9	8	8	7	1836643	1835694	1823233	1817499	1817499	1792006	12	439955	1835694	41.64	347064	227683	3	4	0.00
SAMEA4620417.assembly	29	17	8	5	5	5	1850850	1846096	1826942	1806189	1806189	1806189	21	643462	1849049	41.52	458663	359508	2	3	0.00
SAMEA4622982.assembly	10	9	7	6	6	6	1864680	1864398	1861898	1856165	1856165	1856165	9	1115905	1864398	41.74	1115905	221194	1	3	0.00
SAMEA4621670.assembly	20	14	6	5	5	5	1835189	1832993	1808990	1803257	1803257	1803257	16	649837	1834501	41.65	462053	347139	2	3	0.00
SAMEA4622118.assembly	8	7	6	5	5	5	1827519	1827237	1825926	1820193	1820193	1820193	7	1117287	1827237	41.69	1117287	347009	1	2	0.00
SAMEA4620355.assembly	27	13	7	6	5	5	1897863	1891671	1878107	1872374	1853995	1853995	19	656483	1896017	41.46	476897	357580	2	3	0.00
SAMEA4623052.assembly	30	16	10	9	8	7	1885998	1881113	1866711	1860992	1849908	1812531	18	454460	1882991	41.56	326737	218758	3	5	0.00
SAMEA4622068.assembly	22	16	7	6	5	5	1867657	1865896	1841405	1835684	1811186	1811186	17	671148	1866460	41.68	436654	348914	2	3	0.00
SAMEA4622839.assembly	17	11	10	9	9	9	1911600	1909123	1907805	1902072	1902072	1902072	14	487178	1911075	41.47	228068	186609	3	5	0.00
SAMEA4620423.assembly	22	16	11	9	8	6	1907419	1904526	1888654	1874291	1857899	1803267	19	663404	1906550	41.45	456035	209678	2	4	0.00
SAMEA4622826.assembly	51	32	18	16	11	8	2032103	2024262	2000324	1987276	1898797	1785607	39	348991	2029673	41.34	208382	153032	4	7	0.00
SAMEA4621660.assembly	27	17	12	10	8	7	1898257	1893847	1878417	1864054	1815892	1790049	21	432112	1896784	41.49	355143	229360	3	4	0.00
SAMEA4622045.assembly	27	15	8	6	5	5	1863256	1859126	1840171	1828071	1803950	1803950	16	674312	1860051	41.60	435623	345895	2	3	0.00
SAMEA4621657.assembly	26	14	9	8	7	6	1891015	1885978	1870373	1864639	1848206	1808329	18	653603	1888909	41.50	455560	229788	2	4	0.00
SAMEA4622127.assembly	29	17	8	7	7	7	1853442	1850699	1829528	1823807	1823807	1823807	18	672725	1851263	41.73	447957	219519	2	4	0.00
SAMEA4621809.assembly	29	17	11	9	7	6	1904931	1900050	1883771	1869469	1820317	1793426	21	658566	1902955	41.46	432005	354518	2	3	0.00
SAMEA4622079.assembly	28	15	10	9	7	7	1839705	1836852	1823216	1817482	1781056	1781056	15	434851	1836852	41.65	347679	227596	3	4	0.00
SAMEA4622083.assembly	31	16	8	7	7	7	1875504	1870242	1848551	1842817	1842817	1842817	19	462453	1872280	41.63	243787	209908	3	5	0.00
SAMEA4621743.assembly	33	18	11	10	10	9	1925226	1921143	1904461	1898728	1898728	1873239	19	451736	1921778	41.53	243904	167093	3	6	0.00
SAMEA4621688.assembly	23	16	11	9	8	6	1907395	1904396	1888559	1874196	1857804	1803152	19	663442	1906420	41.44	455792	209685	2	4	0.00
SAMEA4622114.assembly	25	19	11	9	8	5	1975744	1972865	1959541	1945876	1928105	1826000	22	779288	1975060	41.36	377790	219961	2	4	0.00
SAMEA4622080.assembly	13	9	8	7	7	6	1827115	1825972	1823938	1818205	1818205	1792572	10	863229	1826536	41.70	347457	227773	2	3	0.00
SAMEA4621767.assembly	31	21	9	8	7	7	1917097	1912928	1881864	1876143	1858163	1858163	24	470840	1915105	41.66	348678	220834	3	4	0.00
SAMEA4620404.assembly	25	15	11	10	8	6	1940918	1937779	1929287	1922271	1888805	1805808	16	850458	1938596	41.48	361308	204935	2	4	0.00
SAMEA4620425.assembly	27	17	10	9	7	7	1902564	1899003	1879945	1874213	1846592	1846592	20	691875	1901041	41.59	396478	209632	2	4	0.00
SAMEA4622059.assembly	35	16	9	8	8	8	1874208	1869433	1850712	1844978	1844978	1844978	18	457545	1871041	41.62	333740	174807	3	5	0.00
SAMEA4621757.assembly	10	8	6	5	4	4	1821479	1821092	1817089	1811356	1788196	1788196	8	1096515	1821092	41.69	1096515	347345	1	2	0.00
SAMEA4622832.assembly	34	16	9	8	7	7	1926588	1919189	1901291	1895558	1878864	1878864	21	485468	1923041	41.47	348123	228089	3	4	0.00
SAMEA4620455.assembly	235	53	27	20	17	12	1863215	1801414	1742958	1694730	1639419	1485025	96	276549	1833005	41.63	122683	60687	5	10	0.00
SAMEA4621790.assembly	17	11	8	7	7	7	1878802	1877812	1867783	1862149	1862149	1862149	11	686501	1877812	41.73	469498	168559	2	4	0.00
SAMEA4621662.assembly	35	19	14	11	8	5	2002027	1997003	1985730	1968124	1903066	1798657	22	806723	1998844	41.45	354626	230530	2	4	0.00
SAMEA4620416.assembly	23	13	9	8	8	7	1908555	1905197	1888514	1882780	1882780	1850041	15	454262	1906559	41.59	348388	268165	3	4	0.00
SAMEA4621674.assembly	44	22	16	13	12	9	2001003	1993318	1978521	1956000	1939606	1818542	28	475268	1997824	41.39	219062	177785	3	5	0.00
SAMEA4621729.assembly	10	9	6	5	5	5	1846929	1846650	1836634	1830900	1830900	1830900	9	658783	1846650	41.61	464011	347642	2	3	0.00
SAMEA4621741.assembly	36	19	9	7	7	6	1933349	1928285	1905962	1892265	1892265	1856684	21	687212	1929987	41.42	465620	346310	2	3	0.00
SAMEA4621744.assembly	35	18	10	9	9	7	1972276	1967401	1945562	1939828	1939828	1864316	21	470035	1969623	41.37	285211	220003	3	5	0.00
SAMEA4621723.assembly	44	15	8	5	5	5	1962439	1950313	1934901	1916541	1916541	1916541	24	723388	1957127	41.28	472080	357619	2	3	0.00
SAMEA4620427.assembly	41	23	13	8	7	6	1999280	1991442	1969994	1934647	1918214	1878512	31	723280	1996950	41.22	471484	229721	2	4	0.00
SAMEA4621710.assembly	27	17	10	8	8	7	1960355	1956563	1938185	1925329	1925329	1885626	20	468831	1958793	41.42	322085	210030	3	5	0.00
SAMEA4622106.assembly	17	9	8	6	6	6	1829093	1827487	1825308	1811349	1811349	1811349	9	1048981	1827487	41.69	1048981	227824	1	3	0.00
SAMEA4620415.assembly	48	19	12	9	8	8	1892846	1880376	1863215	1845417	1828885	1828885	32	655438	1889081	41.47	471541	133853	2	4	0.00
SAMEA4621769.assembly	38	18	13	11	9	8	1902979	1894782	1883109	1871711	1842565	1806245	22	454403	1898300	41.48	278426	167538	3	5	0.00
