filename	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
d73c8e_contigs.fa	1853797	12	154483.08	988258	306	33	3	988258	1	423508	2	119291	4
d74639_contigs.fa	1836896	17	108052.71	560253	347	1	1	391855	2	134561	4	114803	7
d74dc8_contigs.fa	1895028	28	67679.57	290326	345	1	1	118989	5	105013	8	46146	13
d7522a_contigs.fa	1812003	15	120800.20	996678	307	109	2	996678	1	376389	2	118229	4
d7539e_contigs.fa	1809628	16	113101.75	831500	301	4	4	293873	2	196966	3	105997	6
d76712_contigs.fa	1830572	20	91528.60	542005	306	7	4	498959	2	351329	3	83497	6
d7681e_contigs.fa	1821553	16	113847.06	505374	307	20	8	380457	3	380457	3	96949	6
d76b28_contigs.fa	1814355	15	120957.00	1011291	307	1	1	1011291	1	356159	2	111397	5
d77624_contigs.fa	1805296	15	120353.07	999837	325	13	2	999837	1	361761	2	105919	4
d7a317_contigs.fa	1877056	18	104280.89	497283	369	2	2	263370	3	145602	5	110967	8
d7a65b_contigs.fa	1845523	10	184552.30	1032141	530	2	2	1032141	1	498472	2	157800	3
d7b049_contigs.fa	1798333	17	105784.29	559650	328	78	4	382372	2	381540	3	92807	6
d7cb9c_contigs.fa	1778725	8	222340.62	988260	400	1	1	988260	1	384215	2	120110	4
d7d9b5_contigs.fa	1906414	17	112142.00	651144	387	191	3	387166	2	319869	3	104771	6
d7e6b2_contigs.fa	1882988	19	99104.63	513976	311	2	2	301009	3	225741	4	112518	7
d7f294_contigs.fa	1785362	21	85017.24	545004	343	58	4	355301	2	138106	4	85928	7
d7fbfa_contigs.fa	1780709	16	111294.31	551860	343	1	1	384709	2	359178	3	103151	6
d80cb1_contigs.fa	1824638	15	121642.53	794668	330	1	1	383340	2	218710	3	102034	6
d82668_contigs.fa	1843121	12	153593.42	1183044	332	0	0	1183044	1	323174	2	186605	3
d82d84_contigs.fa	1929725	17	113513.24	647209	402	5	2	539009	2	332143	3	49185	5
d84194_contigs.fa	1923831	16	120239.44	611351	328	3	3	464674	2	149253	4	118872	7
d85357_contigs.fa	1845125	11	167738.64	1053934	444	0	0	1053934	1	377437	2	118360	4
d85547_contigs.fa	1855983	14	132570.21	579748	315	55	5	509054	2	424994	3	111288	5
d86e3d_contigs.fa	1781286	10	178128.60	988526	386	2	2	988526	1	382757	2	120428	4
d87cf7_contigs.fa	2034983	40	50874.57	300996	339	2	2	197103	5	133804	7	60661	12
d8879c_contigs.fa	1830137	13	140779.77	1161546	321	1	1	1161546	1	291205	2	68036	4
d890c9_contigs.fa	1931602	35	55188.63	525162	312	81	2	215558	3	143339	6	62224	9
d8950a_contigs.fa	1771903	11	161082.09	994917	419	33	4	994917	1	387767	2	116683	4
d8bdc5_contigs.fa	1862498	10	186249.80	1094230	493	5	5	1094230	1	368836	2	120232	4
d8c3f3_contigs.fa	1799133	17	105831.35	378925	396	0	0	191074	4	150896	6	102186	9
d8c68e_contigs.fa	1894608	21	90219.43	551788	456	3	3	288717	3	164321	4	77028	8
d8c721_contigs.fa	1865316	19	98174.53	387682	342	3	3	174300	4	132095	7	85803	10
d8dbd4_contigs.fa	1852051	11	168368.27	994963	580	0	0	994963	1	433279	2	118515	4
d8f8b1_contigs.fa	1821331	18	101185.06	526356	328	2	2	212444	3	127153	5	97061	8
d8ff34_contigs.fa	1839209	17	108188.76	487505	303	6	1	294143	3	144947	4	110333	7
d910ef_contigs.fa	1885103	17	110888.41	839230	328	4	4	261572	2	159700	4	118043	6
d91bdd_contigs.fa	1858032	42	44238.86	526042	304	200	8	225044	3	141066	5	63200	9
d94b28_contigs.fa	1865733	15	124382.20	984696	330	122	3	984696	1	382199	2	95102	5
d96c07_contigs.fa	1838103	24	76587.62	548284	319	1	1	428635	2	365012	3	101794	6
d96c6b_contigs.fa	1873577	13	144121.31	591428	422	92	4	366182	2	223349	4	115932	6
d970ff_contigs.fa	1928475	16	120529.69	688159	323	16	6	403026	2	372318	3	123652	6
d9726a_contigs.fa	1871817	14	133701.21	950158	628	390	2	950158	1	148063	3	90948	6
d987d3_contigs.fa	1853962	13	142612.46	536780	370	2	2	457416	2	406370	3	101080	6
d99b9f_contigs.fa	1834131	18	101896.17	1042499	302	0	0	1042499	1	348752	2	64938	5
d9a2ca_contigs.fa	1437	3	479.00	556	419	0	0	462	2	462	2	419	3
d9a466_contigs.fa	2912589	2064	1411.14	21053	269	81447	1205	2818	266	1401	554	500	1282
d9a53f_contigs.fa	1829312	21	87110.10	283146	302	12	2	176056	4	113968	7	105533	10
d9ac8a_contigs.fa	1780479	18	98915.50	383555	311	12	2	226004	3	202381	5	92720	7
d9cb52_contigs.fa	1819961	17	107056.53	751357	397	0	0	294830	2	172117	4	51199	7
d9fa65_contigs.fa	1802515	10	180251.50	996647	1302	22	1	996647	1	376416	2	117274	4
da0362_contigs.fa	1860641	15	124042.73	879026	395	3	3	372810	2	182266	3	128113	5
da1778_contigs.fa	1820959	8	227619.88	1154490	721	1	1	1154490	1	337169	2	119279	4
da5372_contigs.fa	1939700	23	84334.78	626046	306	26	6	237549	3	139558	5	105424	8
da5e56_contigs.fa	3015040	709	4252.52	214286	303	34435	262	70119	12	9104	33	1337	243
da6f13_contigs.fa	1807281	16	112955.06	666602	318	2	2	361496	2	322439	3	103743	6
da7130_contigs.fa	1920044	21	91430.67	775429	355	1	1	345101	2	227295	3	39751	8
da8169_contigs.fa	2024449	22	92020.41	773474	339	4	4	248414	2	201406	4	61829	8
da8185_contigs.fa	1851841	16	115740.06	991581	536	4	4	991581	1	384211	2	114070	5
daa538_contigs.fa	1887215	20	94360.75	498955	368	4	4	193680	3	142414	5	105332	8
dac067_contigs.fa	1874972	9	208330.22	1082481	371	2	2	1082481	1	384077	2	117653	4
dafc98_contigs.fa	1893590	25	75743.60	292667	345	41	1	104939	6	89697	10	45931	15
db1649_contigs.fa	1803400	20	90170.00	491117	356	3	3	416569	2	408794	3	113530	6
db38d4_contigs.fa	1894862	15	126324.13	631357	378	3	3	376654	2	185879	4	144314	6
db43e2_contigs.fa	1938409	26	74554.19	328694	311	21	3	215017	4	80499	6	52552	12
db6a13_contigs.fa	1822563	15	121504.20	936762	339	21	1	936762	1	393277	2	96318	5
db7160_contigs.fa	1866546	17	109796.82	544478	341	0	0	486428	2	353926	3	97991	6
db78db_contigs.fa	1894662	18	105259.00	812138	329	0	0	376661	2	269997	3	121945	5
db7b37_contigs.fa	1802966	15	120197.73	664618	381	12	2	330442	2	292650	3	106098	6
db8f81_contigs.fa	1885047	21	89764.14	467900	365	2	2	181595	3	114892	6	78476	9
db9a09_contigs.fa	1963116	20	98155.80	544767	344	2	2	230590	3	171506	5	42356	9
dba9ba_contigs.fa	1790719	15	119381.27	862461	316	0	0	365166	2	139013	3	132769	5
dbafe9_contigs.fa	1930318	25	77212.72	409042	314	4	4	290926	3	148912	5	118947	8
dbb0ff_contigs.fa	1897103	22	86231.95	373996	463	0	0	303220	3	168316	5	95189	8
dbb5f2_contigs.fa	1929186	42	45933.00	905124	333	320	4	372050	2	145798	3	118794	6
dbd613_contigs.fa	1888542	14	134895.86	687822	316	40	6	394979	2	380540	3	115280	5
dbe75a_contigs.fa	1876184	12	156348.67	815905	310	1	1	384524	2	275383	3	121618	5
dbeed8_contigs.fa	1896221	17	111542.41	556615	311	49	4	421244	2	362523	3	105515	6
dbf7a0_contigs.fa	1846787	14	131913.36	1065563	315	2	2	1065563	1	363723	2	118332	4
dbf906_contigs.fa	1945327	31	62752.48	387851	302	211	5	120476	5	92788	8	58040	13
dc0350_contigs.fa	1832783	23	79686.22	380419	422	2	2	161873	4	130389	6	72912	9
dc0bbe_contigs.fa	1783424	12	148618.67	549508	374	1	1	385236	2	376746	3	117393	6
dc1e7b_contigs.fa	1853749	20	92687.45	406127	495	42	2	190514	3	118400	6	64225	9
dc3e12_contigs.fa	1933524	16	120845.25	551519	344	73	4	270589	3	211199	4	80233	8
dc5a23_contigs.fa	1849923	27	68515.67	1006457	329	3	3	1006457	1	376005	2	142237	4
dc748e_contigs.fa	3559587	2183	1630.59	23413	269	125713	1012	3140	304	1714	612	662	1280
dc7b2f_contigs.fa	2186422	338	6468.70	1053534	307	2176	16	379006	2	157911	3	2932	11
dc816e_contigs.fa	1918854	24	79952.25	605896	306	1	1	440124	2	384121	3	92109	6
dc972f_contigs.fa	2036875	39	52227.56	293889	309	2	2	151467	5	96920	8	52843	13
dc9ba4_contigs.fa	1871021	12	155918.42	938758	319	3	3	938758	1	480790	2	135673	4
dcac57_contigs.fa	1903827	25	76153.08	558767	418	1	1	242853	3	117788	6	54866	10
dcb0a7_contigs.fa	1871274	13	143944.15	803380	381	2	2	377911	2	286839	3	114037	5
dcc097_contigs.fa	1795982	24	74832.58	548636	325	2	2	387428	2	380768	3	68764	6
dcc302_contigs.fa	1874335	13	144179.62	1094315	344	5	5	1094315	1	364657	2	123955	4
dcc4cb_contigs.fa	1797196	12	149766.33	1001597	302	1	1	1001597	1	362712	2	106316	4
dcce89_contigs.fa	3323032	2577	1289.50	28399	269	68769	712	2300	369	1231	770	512	1593
dcdba2_contigs.fa	1797246	13	138249.69	1133311	454	0	0	1133311	1	330602	2	182271	3
dcfbe9_contigs.fa	1816364	10	181636.40	802830	717	0	0	232351	2	171344	4	132016	6
dd2daf_contigs.fa	1823079	19	95951.53	526295	328	1	1	154939	4	127670	6	102683	9
dd2ee8_contigs.fa	1992107	22	90550.32	557100	325	0	0	473092	2	447974	3	59640	6
dd3dab_contigs.fa	1826153	9	202905.89	1033990	301	0	0	1033990	1	366646	2	110893	5
dd4c91_contigs.fa	1879555	11	170868.64	1087353	310	1	1	1087353	1	384276	2	121690	4
dd4e07_contigs.fa	1938755	17	114044.41	500803	310	43	3	221513	3	149903	6	99452	9
dd6999_contigs.fa	1810340	13	139256.92	1015602	369	2	2	1015602	1	136795	3	114828	6
dd79ff_contigs.fa	1888206	54	34966.78	247010	310	73	4	158732	5	111865	7	52011	12
dd8891_contigs.fa	1936687	26	74487.96	1071190	304	60	2	1071190	1	324589	2	42846	6
dd92f9_contigs.fa	1870109	12	155842.42	565173	407	113	6	528814	2	240428	3	112999	6
dda0c8_contigs.fa	1828873	24	76203.04	264840	330	0	0	163543	5	114251	7	65703	11
dda443_contigs.fa	1826709	14	130479.21	547910	306	0	0	454576	2	392953	3	67893	6
dda5aa_contigs.fa	1925267	13	148097.46	799311	302	10	7	382095	2	298665	3	255998	4
ddbc8d_contigs.fa	1901849	14	135846.36	1049587	545	0	0	1049587	1	353946	2	97587	5
dddb80_contigs.fa	1912513	23	83152.74	518244	376	2	2	223173	3	118446	5	48852	9
dde26e_contigs.fa	1864818	10	186481.80	937931	458	0	0	937931	1	379380	2	116096	5
ddf65b_contigs.fa	1844793	9	204977.00	1031981	387	1	1	1031981	1	390634	2	122735	4
de0ef5_contigs.fa	2047841	236	8677.29	142556	326	1784	20	79014	10	44733	17	12005	32
de3418_contigs.fa	1851934	9	205770.44	1443992	416	4	4	1443992	1	1443992	1	118448	3
de3d92_contigs.fa	1856678	12	154723.17	962410	719	0	0	962410	1	171072	3	86717	6
de42e3_contigs.fa	1879485	17	110557.94	632047	314	2	2	456093	2	361874	3	108908	5
de4e22_contigs.fa	1838859	26	70725.35	264809	329	16	6	163527	5	154555	7	66806	11
de65e6_contigs.fa	1835374	15	122358.27	991906	431	2	2	991906	1	338176	2	101080	5
de6dc2_contigs.fa	1787191	11	162471.91	642875	330	2	2	407183	2	384729	3	112943	5
de7661_contigs.fa	1844542	14	131753.00	1058397	306	29	3	1058397	1	360242	2	112421	4
de7a76_contigs.fa	1816077	14	129719.79	591500	721	0	0	365852	2	207639	4	110672	7
de8db6_contigs.fa	1808415	11	164401.36	1005597	435	1	1	1005597	1	385526	2	125909	4
de8f9a_contigs.fa	1900547	24	79189.46	308702	496	32	2	129391	4	102891	8	54091	13
dea3d8_contigs.fa	1926120	25	77044.80	576893	616	1	1	268063	3	107827	5	46448	10
deb87f_contigs.fa	1833300	14	130950.00	723175	535	63	3	376421	2	298168	3	94987	6
dec438_contigs.fa	1828552	26	70328.92	526534	328	2	2	203319	3	117174	6	66306	10
dec658_contigs.fa	1830882	23	79603.57	507773	302	3	3	364010	3	123071	4	75692	7
ded184_contigs.fa	1853093	25	74123.72	406054	557	43	3	128042	4	104003	7	41561	12
dee558_contigs.fa	1826879	11	166079.91	646119	355	27	5	347538	2	154651	4	140209	6
def8e3_contigs.fa	2050461	373	5497.21	244552	300	5854	45	120487	6	74448	11	1902	39
defae6_contigs.fa	4935704	5162	956.16	26502	269	103854	1186	1634	691	794	1566	352	3455
df1405_contigs.fa	1768456	23	76889.39	379877	382	1	1	272397	3	139361	5	87184	9
df363c_contigs.fa	1820555	17	107091.47	526305	328	1	1	160362	3	127088	6	65114	10
df3b00_contigs.fa	1811949	12	150995.75	1036843	309	1	1	1036843	1	336995	2	118445	4
df40c7_contigs.fa	1882112	32	58816.00	537103	306	2	2	242025	3	156566	4	64576	8
df4d6f_contigs.fa	1840632	12	153386.00	1023033	340	48	2	1023033	1	361295	2	156767	4
df6066_contigs.fa	1823618	13	140278.31	657650	328	20	4	407754	2	283812	3	113958	5
df632b_contigs.fa	1932112	26	74312.00	420099	379	3	3	289818	3	151308	5	51590	9
df656a_contigs.fa	1768342	16	110521.38	380323	314	1	1	236995	3	180776	5	107806	8
df8302_contigs.fa	1792421	23	77931.35	548378	343	2	2	365037	2	137317	4	61352	8
df87d3_contigs.fa	2366323	609	3885.59	281734	304	9576	59	141815	6	38044	12	890	173
df927f_contigs.fa	1930954	23	83954.52	555102	305	5	5	229475	3	146971	5	69915	9
dfb8a8_contigs.fa	1785474	28	63766.93	409002	358	35	3	207476	3	108475	6	77403	9
dff16e_contigs.fa	1790697	13	137745.92	756248	386	3	3	384498	2	232332	3	142624	5
e016b5_contigs.fa	1999111	26	76888.88	561837	347	10	4	266528	3	200783	4	118707	7
e01da1_contigs.fa	1787003	23	77695.78	558068	343	34	3	384677	2	373360	3	68229	6
e01da7_contigs.fa	1894262	17	111427.18	596879	311	58	3	421424	2	362500	3	105520	6
e03a86_contigs.fa	1784254	21	84964.48	526450	307	24	4	376604	2	141063	4	62305	8
e04009_contigs.fa	1919707	17	112923.94	647766	352	13	2	282116	3	187608	4	71189	7
e05512_contigs.fa	1903018	10	190301.80	1006893	582	4	4	1006893	1	406615	2	116539	5
e05709_contigs.fa	1836053	19	96634.37	400441	335	1	1	288115	3	221106	4	99457	8
e05abe_contigs.fa	1874396	24	78099.83	506825	321	0	0	212622	3	169681	5	50820	9
e05f2a_contigs.fa	1896812	15	126454.13	626568	300	6	6	431833	2	172898	4	127945	6
e08cbb_contigs.fa	1816984	20	90849.20	529716	328	102	2	193561	3	123035	6	78890	9
e0bfa0_contigs.fa	1791271	18	99515.06	548184	416	4	4	384505	2	377745	3	116752	6
e0cc20_contigs.fa	1806330	10	180633.00	1002582	509	13	3	1002582	1	380774	2	126112	4
e0e5af_contigs.fa	1901005	13	146231.15	974440	309	18	1	974440	1	369197	2	123867	5
e0e7bd_contigs.fa	1783499	12	148624.92	580381	1111	12	3	406540	2	337136	3	66511	6
e0e7ce_contigs.fa	1833141	28	65469.32	302596	347	1	1	151915	4	90465	8	40891	13
e10487_contigs.fa	1791950	16	111996.88	548362	343	2	2	367884	2	137266	4	90714	7
e11b38_contigs.fa	1916317	15	127754.47	1046967	306	23	3	1046967	1	383607	2	115993	5
e124a8_contigs.fa	1910715	27	70767.22	833631	305	74	4	260159	2	149159	4	88431	8
e13b88_contigs.fa	1780278	17	104722.24	991828	329	1	1	991828	1	337669	2	100099	5
e14afd_contigs.fa	1819167	16	113697.94	871626	335	46	1	372282	2	139018	3	95431	6
e168a3_contigs.fa	1787602	16	111725.12	502755	308	1	1	459951	2	379637	3	113205	6
e17ffb_contigs.fa	1801923	12	150160.25	997293	539	4	2	997293	1	296566	2	81765	5
e198df_contigs.fa	1787677	18	99315.39	549821	328	1	1	381335	2	340123	3	117877	6
e1a0e6_contigs.fa	1853584	15	123572.27	1056559	323	5	5	1056559	1	361810	2	115860	4
e1a64b_contigs.fa	1902984	10	190298.40	684913	322	26	2	386939	2	369267	3	144276	5
e1a89e_contigs.fa	1834970	14	131069.29	432295	535	4	4	352574	3	297872	4	108048	6
e1b134_contigs.fa	2325604	519	4480.93	238326	305	17232	147	44898	13	26912	26	1088	125
e1b8b6_contigs.fa	1887256	197	9579.98	976030	302	1145	7	976030	1	373856	2	120993	5
e1e5fd_contigs.fa	1859856	18	103325.33	706523	345	6	5	342902	2	337278	3	143565	5
e1fdb0_contigs.fa	1833349	16	114584.31	934415	300	0	0	934415	1	414432	2	111488	5
e20165_contigs.fa	1832428	13	140956.00	981126	362	108	2	981126	1	379435	2	86478	5
e21064_contigs.fa	1786331	16	111645.69	638837	376	5	5	379124	2	298024	3	68470	6
e21f98_contigs.fa	1851830	16	115739.38	746316	396	62	2	319614	2	191891	4	185834	5
e23929_contigs.fa	1912254	18	106236.33	552576	379	32	2	406560	2	398891	3	64059	7
e23a53_contigs.fa	1805848	11	164168.00	991722	401	0	0	991722	1	366688	2	124386	5
e240a0_contigs.fa	1830312	24	76263.00	778909	300	2	2	391416	2	135917	3	75689	7
e24e00_contigs.fa	1797134	15	119808.93	546175	317	3	3	455905	2	316690	3	80562	6
e25ac3_contigs.fa	1936140	25	77445.60	544761	455	0	0	274814	3	138863	5	44320	9
e26461_contigs.fa	1856625	14	132616.07	552507	328	0	0	271198	3	203744	4	105333	7
e28272_contigs.fa	3748641	1375	2726.28	113236	269	101082	1531	12244	74	5832	162	851	488
e2895b_contigs.fa	1834709	16	114669.31	452531	326	2	2	349237	3	202472	4	81880	7
e299d0_contigs.fa	1895997	21	90285.57	563161	432	3	3	215493	3	146983	5	61906	8
e2b263_contigs.fa	1863350	22	84697.73	502003	320	121	2	260020	3	123662	5	87278	8
e2c1e3_contigs.fa	1942418	33	58861.15	352830	305	29	7	187685	4	111051	7	49285	12
e2cd01_contigs.fa	1770463	11	160951.18	994584	436	2	2	994584	1	388034	2	116045	4
e2ddd3_contigs.fa	1801498	18	100083.22	777622	302	3	3	371778	2	123404	3	76112	7
e2f2e8_contigs.fa	1825035	20	91251.75	526099	436	177	3	412846	2	403552	3	95390	6
e30330_contigs.fa	1818881	8	227360.12	1037933	1721	13	3	1037933	1	366045	2	132165	4
e310f7_contigs.fa	1780265	16	111266.56	762143	324	1	1	382558	2	217089	3	111410	6
e31683_contigs.fa	1865533	11	169593.91	1081437	308	3	3	1081437	1	309234	2	114288	5
e352cf_contigs.fa	1799777	11	163616.09	609447	421	45	1	385068	2	276785	3	106950	6
e35bfe_contigs.fa	1904014	20	95200.70	517063	310	2	2	175389	4	123093	6	66839	10
e365f3_contigs.fa	1937068	17	113945.18	438871	310	2	2	267603	3	149893	5	62065	9
e38722_contigs.fa	1854211	10	185421.10	1187394	317	35	6	1187394	1	386245	2	248687	3
e38d55_contigs.fa	1821949	21	86759.48	409036	373	3	3	291953	3	113820	5	86236	8
e39696_contigs.fa	1819146	10	181914.60	1038823	421	1	1	1038823	1	365383	2	118532	4
e3b161_contigs.fa	1929386	22	87699.36	434599	462	1	1	306334	3	148895	5	94957	8
e3be4e_contigs.fa	1785078	20	89253.90	614783	405	4	4	403407	2	124569	4	40458	7
e3d338_contigs.fa	1871015	15	124734.33	617013	492	2	2	393325	2	387427	3	143571	5
e3dfe6_contigs.fa	1813608	17	106682.82	487043	337	149	4	329768	3	190448	4	111603	6
e3e06c_contigs.fa	1995679	22	90712.68	715421	320	1	1	223980	3	197593	5	111648	7
e3f1aa_contigs.fa	1868118	57	32774.00	383666	303	393	7	114562	5	78648	9	27920	15
e4052b_contigs.fa	1882138	12	156844.83	566848	445	53	3	517315	2	386583	3	114782	5
e4062f_contigs.fa	1853744	13	142595.69	995108	473	13	3	995108	1	433303	2	119684	4
e40866_contigs.fa	1835172	16	114698.25	932186	300	5	5	932186	1	411861	2	111963	5
e40d49_contigs.fa	1866322	20	93316.10	360998	317	2	2	282959	3	125339	5	95152	9
e42bda_contigs.fa	1979419	131	15110.07	1044807	301	578	8	1044807	1	382710	2	122504	4
e42d33_contigs.fa	1877856	10	187785.60	1087028	459	2	2	1087028	1	384350	2	122098	4
e443ec_contigs.fa	1931298	17	113605.76	544785	344	208	3	271017	3	175215	4	108856	7
e45147_contigs.fa	3520730	384	9168.57	100215	278	5574	50	29172	35	16783	68	6555	135
e457bc_contigs.fa	1924888	15	128325.87	1061274	331	0	0	1061274	1	327671	2	179063	4
e4640c_contigs.fa	1799017	17	105824.53	548755	317	5	5	417003	2	355721	3	106615	6
e465d6_contigs.fa	1834514	19	96553.37	905612	302	0	0	352823	2	134111	3	65034	6
e4676d_contigs.fa	1763768	11	160342.55	994988	419	1	1	994988	1	289618	2	106194	5
e47618_contigs.fa	3551164	1179	3012.01	34897	269	57683	616	7245	133	4208	262	1262	560
e482f8_contigs.fa	1856052	15	123736.80	739497	300	1	1	362820	2	301827	3	83866	5
e484ec_contigs.fa	1837827	13	141371.31	984132	301	64	3	984132	1	375437	2	115905	5
e48ae2_contigs.fa	1897142	15	126476.13	552050	440	4	4	213754	3	164545	5	77492	8
e49a2d_contigs.fa	1903569	12	158630.75	565149	385	6	6	467387	2	233251	4	131978	6
e49c4b_contigs.fa	3754140	1430	2625.27	56647	269	63418	1465	11367	84	4874	184	796	535
e4b4c3_contigs.fa	1773158	13	136396.77	597697	1376	0	0	395897	2	319676	3	64114	6
e4b727_contigs.fa	1895253	18	105291.83	588927	311	1	1	439160	2	351683	3	98435	6
e4c51f_contigs.fa	1955909	26	75227.27	538101	306	244	7	202086	3	170916	5	60955	8
e4ec88_contigs.fa	1833206	16	114575.38	430748	426	2	2	335343	3	298196	4	108016	6
e4fb9f_contigs.fa	1799288	11	163571.64	750685	428	12	2	346779	2	297556	3	104735	5
e50043_contigs.fa	1776729	15	118448.60	528757	368	11	1	480075	2	380410	3	111992	5
e503f6_contigs.fa	1900294	13	146176.46	1080827	355	2	2	1080827	1	378580	2	132233	4
e521d2_contigs.fa	1913649	17	112567.59	462810	306	6	6	209036	3	169364	5	131547	8
e52822_contigs.fa	1820879	9	202319.89	999471	374	4	4	999471	1	366496	2	142312	4
e52e8b_contigs.fa	2025319	327	6193.64	887606	303	2706	22	380629	2	150075	3	3103	9
e531f3_contigs.fa	1851603	18	102866.83	995835	483	14	4	995835	1	384211	2	97441	5
e5466d_contigs.fa	2454804	679	3615.32	730082	284	17115	111	320229	3	109775	6	871	216
e555d5_contigs.fa	1847738	13	142133.69	1046989	431	0	0	1046989	1	347231	2	112946	4
e578fb_contigs.fa	1793027	7	256146.71	1133390	382	41	3	1133390	1	329478	2	192078	3
e583ac_contigs.fa	1940901	28	69317.89	602259	310	81	4	244347	3	198789	4	79471	8
e5935b_contigs.fa	1819263	19	95750.68	521278	308	311	4	399676	2	381791	3	84402	6
e5a15c_contigs.fa	1866714	12	155559.50	1094529	384	12	2	1094529	1	363699	2	109622	4
e5a206_contigs.fa	1834385	12	152865.42	1044601	310	0	0	1044601	1	385994	2	114667	4
e5a670_contigs.fa	5589786	3040	1838.75	67276	269	66923	831	5894	233	2817	507	552	1478
e5e7f8_contigs.fa	1874346	12	156195.50	804386	340	175	2	316468	2	266245	3	138269	5
e609b9_contigs.fa	1852182	15	123478.80	388121	753	13	3	240394	3	145769	6	113642	8
e61b10_contigs.fa	1941904	23	84430.61	352154	402	5	5	346299	3	146890	5	37654	10
e6274e_contigs.fa	2011333	40	50283.32	562857	312	1	1	197171	3	111857	6	63779	10
e62829_contigs.fa	1823032	25	72921.28	507584	329	3	3	406878	2	138762	4	84351	8
e63254_contigs.fa	1875799	26	72146.12	264817	330	3	3	163514	5	113644	7	65626	11
e63723_contigs.fa	1836587	17	108034.53	548255	319	4	1	434375	2	377985	3	101767	6
e63c46_contigs.fa	1869207	18	103844.83	381805	394	0	0	273378	3	192062	5	52547	8
e65dfc_contigs.fa	1782212	16	111388.25	554893	361	170	4	378606	2	122627	4	74047	7
e66666_contigs.fa	1805122	11	164102.00	998918	318	1	1	998918	1	385720	2	108232	4
e66680_contigs.fa	1919106	18	106617.00	647788	347	12	2	389670	2	187528	4	52118	7
e66a83_contigs.fa	1836192	14	131156.57	931671	327	21	2	931671	1	376412	2	114817	5
e66b24_contigs.fa	1952075	20	97603.75	545733	462	3	3	280783	3	121004	5	67652	9
e6764b_contigs.fa	2002605	30	66753.50	576061	320	234	4	255708	3	223982	5	111619	7
e68914_contigs.fa	1825445	13	140418.85	534076	319	3	3	414660	2	411927	3	98362	6
e6af20_contigs.fa	1838831	8	229853.88	1031973	451	12	3	1031973	1	393590	2	122897	4
e6afd6_contigs.fa	1793580	11	163052.73	1133071	311	1	1	1133071	1	330386	2	186150	3
e6ba36_contigs.fa	3813400	1501	2540.57	50225	269	64161	650	6530	151	3575	309	925	732
e6c62b_contigs.fa	1834939	16	114683.69	499322	327	66	2	429677	2	136711	4	79340	8
